username	name	status	ya/tidak	kategori
deeaspa	Ditha A Sudarto	"Buat yang pengen liat perawatan lengkapnya cek tweet setelah ini yah. Oya, semuanya lagi diskon bulan November ini."		
UP10TIONWEI_	WEI #BURST	diskon? hmm /mikir/ borong vitamin boleh nggak? https://t.co/4Y01u4zLUt		
katalogpromosi	katalogpromosi	https://t.co/qxNJxEXEnB BCA MONDAY ePromo! Ekstra Diskon 15% dengan Kartu Kredit BCA https://t.co/1KG2bXV47P		
DennyBond	Denny Bond	UDAH DAPAT DISKON TRUS DAPAT HADIAH LAGI??? Cuma di valvoonline yangâ€¦ https://t.co/eqDo0hiDxV		
EdoVictor	Ridho Dwi Santosa	VOUCHER DISKON ZALORA 15% + FREE ONGKIR SELURUH INDONESIA #FJBKaskus via @FJBKASKUSID https://t.co/LtxuFHyytX		
dinadimu	Di(ma)na(?)	Lagi diskon plus ada free totok wajahnya pula ðŸ˜ðŸ˜ðŸ˜ https://t.co/CJbSC6oaYL		
nirmaisma	Nirma Ismarayani	RT @eastkalimantan: Tukarkan 10 Telkomsel Poin mu di EKC untuk mendapatkan diskon 10% untuk produk kaos EKC & tas manik #AyokeEKC https://tâ€¦		
Rumahku_ID	@Rumahku	"Selamat siang Mumpung sedang libur yuk segera aja kunjungi store kami, sedang banyak diskon dan harga menarik... https://t.co/ZajhsRSYLn"		
AceBaby45	Nasehat_Debuâ„¢	NuCoMic (Diskon) https://t.co/eiGVtSGW99		
pazarindo	Iklan Pazarindo	MAU JALAN-JALAN KE SEOUL? CARI DISKON HOTEL NYA DISINI - https://t.co/pKt7Js6JgV | 0FX		
KoranTerkini	Berita Terkini	Honda Beri Diskon Khusus untuk Pegawai BUMN dan PNS https://t.co/czUTjg7qrq #otomotif		
Giladiskon	Giladiskon Indonesia	Air Asia Go Promo Best Hotel Sale - Diskon 60% https://t.co/mNSy6zbNla #diskon		
Giladiskon	Giladiskon Indonesia	Air Asia Promo Santap Hemat - Beli Menu Santan Combo Meal Cuma Rp. 33.900 https://t.co/8jy85KNR64 #diskon		
mooienterprise	Mooi Net	Jual voucher Gemscool no minimun order - diskon gede. Kapan lagi? ;)	tidak	
BarbershopVenus	Venus Barbershop	"jadilah member kami dan dapatkan diskon 10%, daftar ember gratis https://t.co/q7E0RTrACG"	ya	kecantikan
Giladiskon	Giladiskon Indonesia	"Pizza Of Deep Pan Promo @Dominos_ID Diskon 30%,Info-->https://t.co/MB14usifhY"	ya	kuliner
JasaPerantara	Jasa Perantara	"#Diskon 56% menjadi Rp 3.045.491,64! Beli = https://t.co/wXQnD2yniw #eBay = https://t.co/4U4kV0t8NL #sale https://t.co/pBIzrGnSJs"	ya	elektronik
arumsukapto	aRum suKapto	TravelioMore: Sewa Rumah paling Mudah https://t.co/1SqoxqBKiQ ada diskon hingga 40% kl Sewa rmh #backpacker #trips #murah #penginapan	ya	properti
Jogja24Jam	J O G J A	"Yuk.., segera daftar Diklat Pajak @WaskitaPartners. Biaya bisa diangsur, Ada Diskon akhir tahun, Ada Kesempatan jadâ€¦ https://t.co/rv9ajwFIAl"	tidak	
tiket	Tiket.com	Tunjukan virtual card Sobat Tiket skrng juga! Dapatkan gratisan atau diskon di merchant pilihan. Info viaâ€¦ https://t.co/xzGzeSHvQB	tidak	
maddoginfected	Maddog Infectedâ„¢	Dapatkan kupon diskon 20% #MADDOGINFECTED di Kedai Kepo UMS | Jl. Mojo No.4 (Depan Kampus IV UMS) IG: @KedaiKEPO.ums https://t.co/jtMqr7JYAi	ya	kuliner
wajibbacadotcom	Wajib Baca	"Kabar Gembira Dari Honda, Diskon Diberikan Honda Untuk PNS dan BUMN https://t.co/XcYg7jEFL3 https://t.co/JQfOckpbK8"	ya	otomotif
EventJakartaCom	Event Jakarta	Calling All tenants! New Year Big Fest Pusat diskon barang2 berkelas! 28Des'16â€“1Jan'17 @ Grand Indonesia 08159399582 https://t.co/kHv1BMwQ8a	ya	lain-lain
katalogpromosi	katalogpromosi	https://t.co/K6TOBCX6CX Promo Trip to SUPERBOL 1212! DISKON hingga 70% https://t.co/mE3rjSJFzV	ya	wisata
saasaa_raisa	Raisa Rani Maisa	"@Citilink min, mau tanya diskon 250rbu ini t&c nya apa ya? https://t.co/Mn2rBcEr4C"	tidak	
lailaLAC003	Laila sari	"RT @LarissaCenter: NOVEMBER RAIN, HUJAN PROMO LARISSA ONLINESHOP DISKON FREE ONGKIR KE SELURUH INDONESIA Read more > https://t.co/795pxRuPâ€¦"	ya	lain-lain
BeyThommy	Bey Thommy	RT @pasaraya_id: Diskon hingga 70% untuk produk sepatu pria dari Marco Cuomo. Promo berlaku hingga akhir bulan ini. #IndonesiaPunya	ya	fashion
wahyu_winoto	wahyu winoto	"Dengarkanlah lagu rinduku ini.dengan begitu, aku akan lebih tenang di sini. #diskon"	tidak	
yudii_s	yudi	"Aa punteun, nanti 12.12 bli bli bakal ada diskon gila kaya kemaren gak ya? Mau beli kamera ini,lumayan kalo dapetâ€¦ https://t.co/0vAI3LXOtY"	tidak	
r3zhas	M Fadillah Rezha F	RT @Citilink: Terbang #SuperHemat ke Pekanbaru mulai 300 ribuan + diskon 10%. Klik https://t.co/K6tddFXpcO https://t.co/wRd57l24Ys	ya	wisata
DISKONBATIK	DISKON BATIK	RT @LarasJ9: Prasmanan selera nusantara 65k senin-jumat jam 11.00-14.00 Resv 081363009198 #batam #enjoy #best #diskon https://t.co/97JOXYkOâ€¦	tidak	
DISKONBATIK	DISKON BATIK	RT @JagoPromotion: Paket Liburan dan perjalanan Bisnis yang hemat #booking via *TRAVELOKA* #diskon #enjoy #best #batam klik disini : httpsâ€¦	tidak	
ComPhibi	Berita Terkini	[REVIEW] Tenant Puri Indah Mall Diskon HinggaÂ 70% https://t.co/GUX2TVLhMV	ya	lain-lain
Jogja24Jam	J O G J A	Mau diet tp ttp makan enak? Dlm 13hari turun 6-10kg.Ikutan dietnya @mariamcatering0 aja. Ada DISKON WA: 085848434841 https://t.co/kkNCRHM9gA	ya	kecantikan
Ilovewonderbook	Wonderbook	"Diskon 20% bagi pengguna wonderbook software. Yuuu bikin jurnal foto yg ""beda"", buat kenanganâ€¦ https://t.co/NSUAa0qlId"	ya	lain-lain
feryirawan22	Fery irawan	Superfast Wordpress Theme Review | Kupon diskon https://t.co/eaNio2obdm: https://t.co/aohXiSAmRN via @YouTube	tidak	
AllSedayu	ALL SEDAYU Klp Gdg	"Polling menu baru The Square Coffee Shop @AllSedayu "" Dapatkan Potongan Diskon 50 % ( FB ) untuk 5 Komentar terbaik.https://t.co/7f4MYdXb1v"	ya	kuliner
fikakarpova	Wanderlust	RT @Citilink: Terbang #SuperHemat ke Medan mulai 300 ribuan + diskon 10%. Klik https://t.co/K6tddFXpcO https://t.co/JViH2AybJ6	ya	travel
HRRZ	Harris Kristanto Y	@adyaverol masih diskon 50 ya? Tau gitu ke jkt pake gojek aja	tidak	
okeshop_mp	OkeShop_Makassar	"Mau Lenovo harga special ? Ke @okeshop_mp saja...ada Diskon Rp 100.000,- plus Free VR ðŸ˜Ž https://t.co/9EOQovT7kQ"	ya	elektronik
hananurdinbot	Hananurdin Bot	Bagi anda yg menyukai penghematan & Promo2 diskon Mari Follow @diskonevoucher krn banyak info diskon berguna bagi anda . Expand	tidak	
kredivo	Kredivo	"Nikmati diskon spesial hingga 90% dari @WellcommShop dan cicilan 0% pada bulan pertama dan mulai dari 1,24% di bulaâ€¦ https://t.co/nMAqnTXviI"	ya	lain-lain
beerritaa	BERITA TERKINI	Honda Beri Diskon Khusus untuk Pegawai BUMN dan PNS https://t.co/zb4HsgbfRp #beritaterkini https://t.co/xsaSUCEe8u	ya	otomotif
kupontripcom	Kupon Trip	Kode Promo Tiket Pesawat Diskon Rp 300.000 https://t.co/V0jJT6dzNt MalaysiaÂ Airlines https://t.co/vCm5sFoRRF https://t.co/Yku62S0ysa	ya	travel
KakaknyaElmo	$mr D	"RT @panjikj: @KakaknyaElmo sepatu apaan 700k ukuran 46? Biasanya diatas 1 hahahahh kemaren2 hoki ada diskon gede di kelapa gading, pada ambâ€¦"	tidak	
detik_topi	TRUSTED SELLER	#topi #fila #import #snapback #baseball #topimurah #murmer #diskon #keren #swag #jual #bboy #selfie #ootd #styleâ€¦ https://t.co/JLzscqNqz6	tidak	
HecateUks	Beli vitamin #UKS	RT @svtdinoy: siang. uks lagi ada diskon 20%. ayo beli vitamin dan obat2an skrng ðŸŽˆ cc @HecateUKS	ya	lain-lain
azizah_restii	Azizah Resti Permata	Rasakan keharuman yang memikat dengan Stardust Eau de Toilette! Kini diskon 40%! Hanyaâ€¦ https://t.co/6V00ohTo44	ya	kecantikan
KakaknyaElmo	$mr D	@panjikj nah ituuuu kalo cuci gudang doang... Waktu itu gw ambil polo shoes segitu kok.. Atau ga nunggu sportstaion diskon hhhh	tidak	
detik_topi	TRUSTED SELLER	#topi #spongebob #import #snapback #sport #keren #swag #jual #jualbeli #diskon #murah #olshop #fashion #bandung https://t.co/hfaXBQPM1d	tidak	
iDRadjasa	Darvito Radjasa	Hanya berlaku untuk pembelian motor jenis Vario dan CB150R. https://t.co/KLoV9soiCm	tidak	
kliknklikcom	Kliknklik	"Kalau kamu lagi nyari Smartphone dengan camera resolusi tinggi, nih ada ASUS ZenFone 3 dengan camera 16MP+8MP Beliâ€¦ https://t.co/jZD8MXB3qy"	tidak	
iqbal1779	Iqbal #Marshal ðŸ’†	Diskon https://t.co/CDHV3GOaQB	tidak	
NandaYumna3	Nanda Yulia Mawardi	RT @Citilink: Terbang #SuperHemat ke Denpasar mulai 170 ribuan + diskon 10%. Klik https://t.co/K6tddFXpcO https://t.co/JQJvoGuzOz	ya	travel
NoahBandJKT	Noah Band Fans	Jangan Lewatkan Diskon 66% Epaper Bisnis Indonesia - https://t.co/7ZD5s3pVr3 https://t.co/QPVVo59vH5	ya	lain-lain
lihindestroyer	lihin.destroyer	NuCoMic (Diskon) https://t.co/4spN2v6Rzc	tidak	
CampFutsal	Futsal Camp Ciputat	khusus hari in diskon 20% dr pagi smpai malam loch...yukk di bokingg dari sekarang nnti keburu penuhh lohh ...	ya	lain-lain
panjikj	Panji Kharisma Jaya	"@KakaknyaElmo sepatu apaan 700k ukuran 46? Biasanya diatas 1 hahahahh kemaren2 hoki ada diskon gede di kelapa gading, pada ambil nomer 47"	tidak	
Citilink	Citilink Indonesia	Terbang #SuperHemat ke Pekanbaru mulai 300 ribuan + diskon 10%. Klik https://t.co/K6tddFXpcO https://t.co/wRd57l24Ys	ya	travel
efviel	efviel	Belanja online #murah #diskon aman dan terpercaya check it now https://t.co/a7WQxzx5XQ ##diskon #ollshop #shoping	tidak	
LPKII_BANDUNG	LPKII	Diskon 30% biaya pendidikan menanti anda!! Ayo tunggu apalagi!!!	ya	lain-lain
tamanpuring_	Tamanpuring Store	#Promo Add Line @tamanpuring_ Dan dapatkan Diskon Rp50.000 Hanya HARIâ€¦ https://t.co/PYOdm3uyur	ya	lain-lain
NabillaKahin	Nabilla Kahindharta	"@ancoltmnimpian min untuk diskon pelajar/mahasiswa itu kan rombongan minimal15, apakah semuanya harus dari satu sekolah/univ?"	tidak	
RiauPotenza	Riau Potenza	Matahari Plaza Citra Beri Diskon Besar-besaran https://t.co/tHvWouzLPx	ya	lain-lain
JelajahPulauID	Island Hopper	"Terbatas u/ 12 peserta saja lho! Jgn lupa, 4 peserta pendaftar pertama hari ini, 21 Nov 2016 akan ada DISKON 25% . Yuk langsung daftar!"	ya	wisata
ciputraseraya	Mal Ciputra Seraya	@pizzahut.indonesia - Ayo ke Pizza Hut! Nikmati pizza BARU Frankfurter Jalapeno dan dapatkan diskon 30% untuk... https://t.co/D99uQXnrYB	ya	kuliner
denyjackrose	Deny Jackrose	Diskon 90% untuk Semua Produk di https://t.co/VjrW8xvdUK ambil kupon disini https://t.co/uYRRKfNjRm #SingleBecause	ya	lain-lain
CheCoCafeResto	Checo cafe-resto	HARI INI!! kamu dapet DISKON 25% secara cuma-cuma? Legendary Brunch Happy Hour!! Caranya gampangâ€¦ https://t.co/pMMiikx4s4	ya	kuliner
RBajoe_chacha	Roemahbajoechacha	Gebyar Diskon Besar - Besaran dari RBCC nich bunda.... Pemesanan silahkan inbox send foto+ alamat lengkap + NO... https://t.co/vaYafK2zRF	ya	fashion
kulinaID	Kulina	November Hujan Diskon di Kulina | Diskon Rp 75rb untuk semua menu. https://t.co/XRJllAPmuE	ya	kuliner
mirenium	Reni Minarti	Meriahkan FBO 2016 dan Dapatkan Kupon Diskon Seru! https://t.co/W8apb2kBM7 via @PricezaIndo	ya	lain-lain
POT_Indo	PhotographerOTrainin	"Biaya Pendaftaran; Umum 500rb, Pelajar 450rb. 20 Pendaftar pertama diskon 50rb, dgn menunjukkan twit ini."	ya	lain-lain
JelajahPulauID	Island Hopper	*Kids Cooking Class for Charity* tinggal enam hari lagi! Ada *diskon* pendaftaran sebesar 25% khusus bagi 4 pendaftâ€¦ https://t.co/6XYy2x4TEe	ya	lain-lain
ComPhibi	Berita Terkini	[REVIEW] Tenant Lippo Mall Puri Diskon HinggaÂ 70% https://t.co/g7OIINwE7h	ya	lain-lain
WTCMATAHARI	WTC MATAHARI SERPONG	Selamat harii senin! Dapatkan diskon 50% OFF untuk pembelian sepatu di Milano Buccheri Mall WTC Matahari Serpongâ€¦ https://t.co/jchDNDGySM	ya	fashion
KSRNDAY	Meitha	@CEYEDAY diskon cari nya yang 100%	tidak	
kickchickcloth	KICKCHICK CLOTH	"Ls Polo Stockholm Available size : M,XL,XXL Diskon 30%!!! Order sekarang..stock terbatas ðŸ‘ŠðŸ‘Š https://t.co/yKbB8Zomtr"	ya	fashion
rumahkosmetiknt	RUMAH KOSMETIK	"Dapatkan promo hanya 2 jam, lixiao diskon 10% https://t.co/ZHhTLvrGBy"	ya	kecantikan
ORORI	ORORI	Dapatkan diskon besar untuk koleksi perhiasan berlian terbaru di ORORI! Klik di https://t.co/qfFZta5UmX untuk dapatâ€¦ https://t.co/HarFTHVjSo	ya	fashion
kotadotcom	Kota Dot Com	https://t.co/rCShXjol2t CIMB NIAGA MONDAY SHOPPING! Diskon hingga 15% dengan Kartu Kredit CIMB NIAGA -â€¦ https://t.co/8IcHd9mWqo	ya	lain-lain
pegi_pegi	pegipegi	"Traveler Asoka Remadja bagi-bagi diskon hotel, tiket pesawat & kereta api total ratusan ribu rupiah! Cek infonya diâ€¦ https://t.co/CmQ8o1DSs7"	ya	travel
katalogpromosi	katalogpromosi	https://t.co/qxNJxEG2Z1 Promo TERBAIK UNTUK KELUARGA! Diskon Spesial hingga 70% https://t.co/d6SNYrYmPE https://t.co/MecQCcgFMU	ya	lain-lain
IndonesiaFlight	Indonesia Flight	Diskon tiket kereta api 20 ribu hingga akhir bulan ini dengan aplikasi Tiket Kereta Api https://t.co/NxPj1HBdEGâ€¦ https://t.co/M3PUmLsYC9	ya	travel
cbn_indonesia	CBN Indonesia	"Share Your Joy! Gizmo hdr dg paket2 merchandise spesial Natal. Ada diskon juga.Yuk, sgr klikâ€¦ https://t.co/Rv2RMG72Xu"	ya	lain-lain
AEONCreditID	AEON Credit Service	#AEONPeople Makan di DoAn PIK Yuk! Nikmati Disc 10% dg Kartu Kredit AEON (S&K) Info https://t.co/M9RRoBgp2Wâ€¦ https://t.co/2AHsMmjOpf	ya	kuliner
blanjacom	blanja.com	"CUMA HARI INI, khusus pemegang CC BCA bisa dapat DISKON hingga 85% & VOUCHER DISKON hingga 50%! Klik >>â€¦ https://t.co/qIVbwkDJuN"	ya	lain-lain
rissaica2	rissaica	@optikmelawai diskon newlook hanya berlaku utk online aja yaa? kalo plus ongkir jd sama aja sama beli di store dong hihi. promo store apa?	tidak	
gramediabooks	Gramedia Store	RT @Penerbit_BIP: Dapatkan ketiga buku ini hanya di Gramedia! Diskon 20% loh! https://t.co/ObTwvvZhz6	ya	buku
APA_01	Atika Putri Adenia	Jangan lupa ambil kartu kagama! Lumayan kalo mo nikah di gsp dapet diskon	tidak	
buku_rasa	Billionaire Store	Besok hari terakhir Pre Order Komik Jago Jualan | info Pin D30A1D62 Wa 083835911202 #diskon 50% https://t.co/uBZZtx4zgF	ya	buku
portalSURYA	Harian SURYA	DISKON 10 % Ayo buruan ke Batu #AsyikNaikKeretaApi #AmanNyamanNaikKA #KAIDaop8 #PTKAIDaop8 #Surabaya #Batu https://t.co/m4vmypPMrc	ya	travel
UANGKUID	UANGKU	"RT @noneby: Murah dan mudahnya belanja pakai @UANGKUID !! Diskon super kece dan yg pasti, ga ditodong ""kembaliannya mau disumbangin?"" Samaâ€¦"	ya	lain-lain
HaloCileungsi	Cileungsi	Inspiratif ! Penjual Sayur Kasih Diskon Rp 500 Bagi Pembeli yang Membawa Ini https://t.co/mMzAYTre7p https://t.co/A5Pbcc5kdi	ya	kuliner
dprissia	dprissia	"Yuk diorder hijab,baju muslim pria & murah berkualitas, beli 3 diskon 5rb/pcs, order BBM 7EA3F8C4/ sms 082125338855 :)"	ya	fashion
meitrisaw	Meitrisa Wlndr	. RANSEL - Rp 75.000 Uk. 30x24cm . min. beli 3pcs bisa mix (HANYA TAS) diskon Rpâ€¦ https://t.co/I7twW2C9bh	ya	fashion
jogjabay	Jogja Bay Waterpark	"Ahooy Pirates, Dengan menggunakan member Larissa, kamu mendapatkan diskon 20% untuk berpetualangâ€¦ https://t.co/dS9N3MVHW3"	ya	wisata
kupontripcom	Kupon Trip	Diskon Hotel Internasional Traveloka 63% Malaysia Singapura ThailandÂ dll https://t.co/gkOn58bRNs https://t.co/1zGsMdzxDA	ya	travel
pasaraya_id	PASARAYA BLOK M	Diskon hingga 70% untuk produk sepatu pria dari Marco Cuomo. Promo berlaku hingga akhir bulan ini. #IndonesiaPunya	ya	fashion
K_MINAAA99	"âœ¨MINA, KANG å…¨ âœ¨"	@seulgipt cariin aku juga :( kalo bisa yg diskon	tidak	
gunkz___	Agung Prabowo â™«	"Bangcaaat di loby emporium ada diskon hush puppies, blm gajian pula"	tidak	
GreatBatam	Batam Great	RT @AParayudha: One bite is not enough for you.....mini tiramisu served at Barbekyu Pojok Kuliner #indonesiabanget #diskon #hotel https://tâ€¦	tidak	
bareno_motor	Motor Honda	#Honda HOT PROMO!! Diskon Spesial Motor Honda Menyambut HUT Bareno Motor https://t.co/fDmnD8Kbkn	ya	otomotif
gilang_ibnu4	Gilangibnu	"RT @feraika_: Untuk para Guru & Dosen dimanapun Anda berada, serviskan motor Anda di Bengkel Resmi Honda(AHASS) & dapatkan diskon jasa servâ€¦"	ya	otomotif
ardiyansyah1407	facoel gates â­	"RT @dewahoya: Tiket coldplay uda sold semua, tinggal diskon ramayana yang abis-abis."	tidak	
ichabduul	Annisa A. ðŸ°	Keluarga pegawai maskapai suka ada diskon ga sih kalo beli tiket?	tidak	
selvijn_ellias	Jeffrey Rawis	Wuauw !!! Ada diskon produk kesehatan hingga 20 persen di MatahariMall --- https://t.co/8VPI61Dpd3	ya	lain-lain
GilaPromoDotCom	GilaPromo	#onlineonly #diskon Air Asia Promo Festival Jalan-Jalan - Terbang Mulai Rp. 389.000 https://t.co/UxFrdQAjso	ya	travel
17sda	Bokingan bsa dadakan	"Siang2 enak kali ia :) huuhf jd sange haha yu maz BO aq, diskon de mumpung lg sange haha https://t.co/Ktl80931BZ"	tidak	
dewahoya	Dewa	"Tiket coldplay uda sold semua, tinggal diskon ramayana yang abis-abis."	tidak	
missoci	Nona Septiana	RT @brilionet: Salut untuk pedagang sayur ini. Ia memberikan contoh akan cinta lingkugan kepada para pembelinya. https://t.co/tsQZKGTtwe	tidak	
aksesorisbalap	aksesorisbalap.com	Tertarik untuk bikin wearpack desain suka-suka? invite 28A72AA1 sekarang & dapatkan diskon khusus untuk follower twitter @aksesorisbalap :)	tidak	
kupontripcom	Kupon Trip	Diskon Hotel Domestik Traveloka HinggaÂ 72% https://t.co/JkkQVfAa9S https://t.co/wbM8zZxIrf	ya	travel
artikelmajalah	artikelmajalah	Mitsubishi Fuso targetkan 1 Juta Colt Diesel dengan diskon â€˜urakanâ€™! https://t.co/8DiaFW1KhP https://t.co/gjyxmeFHYA	tidak	
pienappy	PieNappy	penghabisan piyama yuk borong mom ^^ diskon 10% all https://t.co/R2qWIsx7Ah	ya	fashion
wkfitnesscenter	azis wk fitness	Kabar gembira.... Dapatkan diskon 20% bagi pemegang kartu Mr DEALS. https://t.co/OgAH8Pgxb2	ya	lain-lain
ABtaher	Agrevinna Beatrice	"@hildachoir hooh. Kokas kaya pasar malahaaaannn... Apalah gue, beli Nevada aja nunggu diskon ðŸ˜‚"	tidak	
misteraladinID	Mister Aladin	"Dapetin DISKON s.d 30% buat SEMUA hotel di tgl 22, 24 & 26 Nov setiap jam 3-4 sore WIB! CEK https://t.co/g2FM2VbxB5â€¦ https://t.co/vTJJc3zm2j"	ya	hotel
J0k0w1_Ah0k	Pangeran Ubur-ubur	@Chilli_Pari Klu pendukung fanatik @jokowi beli Terang bulannya dpt diskon ngk.? hahahaha	ya	
darwan90904371	wandi	RT @gadgetunik: DISKON 50% Kunci Pas Serbaguna. Cukup Satu Kunci Pas/Inggris utk berbagai Ukuran Info: https://t.co/VnVdLwhC8z https://t.coâ€¦	ya	rumah tangga
tokoedukasi	TokoEdukasi[dot]com	"#FBO2016 4 hari lagi akan dimulai, siap2 borong yuk, catat tanggalnya ya 25 Nov-3 Des, cek info lengkapnyaâ€¦ https://t.co/lL1s5xe34f"	tidak	
NarutoFamily2	Naruto Family	#Teknologi Mitsubishi Fuso targetkan 1 Juta Colt Diesel dengan diskon 'urakan'! https://t.co/HBvg9c8Fjl #Assadiqulhaq	tidak	
katalogpromosi	katalogpromosi	https://t.co/K6TOBDeHuv Promo LAUNCHING MDS STORE! Dapatkan Diskon hingga Rp. 200.000â€¦ https://t.co/UIzwu2ftdK	ya	lain-lain
exowhite	kai	tanya tanya aja lagi diskon di https://t.co/R43cakPV4o	tidak	
Giladiskon	Giladiskon Indonesia	"Laptop & Komputer Gebyar Promo DISKON Hingga 50%, Info--> https://t.co/mdcQ1IDRD7"	ya	elektronik
kartudanamon	Kartu Danamon	Diskon 15% dgn @kartudanamon di Onje Villa Ubud s/d 30-Apr-17 info 1 500 090.SKB	ya	travel
midorirest	Midori Restaurant	Diskon hingga 30% dgn menukarkan Fiestapoin Mandiri min transaksi 100rb di seluruh cbg Midori s/d 31 Desember '16 https://t.co/zElzZKKmFJ	ya	lain-lain
RailinkARS	Kabandara	Beli tiket @SriwijayaAir melalui website https://t.co/963eKSOfpN diskon 50% utk pembeli tiket #KABandara Railink. https://t.co/tXvxfQOmwi	ya	travel
tiket	Tiket.com	Semua rute bebas kapan saja! Dapatkan diskon kereta api Rp. 20.000 via https://t.co/gwDUiXarSK #TiketPromo https://t.co/yAcSnTTOCb	ya	travel
yes24indonesia	YES24 Indonesia	Mau dapatkan diskon untuk novel my Naughty Boy dan bertandatangan penulisnya? Klik sekarang jugaâ€¦ https://t.co/ZlHF12D8Su	ya	buku
DINOMARKET	DINOMARKET.com	Lebih menawan dan elegan dgn New Samsung Galaxy J7 Prime - J5 Prime Diskon Hingga 300 Ribu. Klikâ€¦ https://t.co/Sf5zdz3hiO	ya	elektronik
thewinstshop	thewinstshop	DISKON MENJELANG AKHIR TAHUN ðŸ™‹ðŸŽŠ ðŸ’ƒ DISKON 10% ðŸ’ƒ ðŸ’ƒ DISKON 10% ðŸ’ƒ ðŸ’ƒ DISKON 10% ðŸ’ƒ NO MINIMALâ€¦ https://t.co/uNYxMMl9tA	ya	lain-lain
avtechindonesia	AVTECH	"Yuk order Daypack New Arrival Avtech. Masih ada diskon dan Free Ongkirnya looh.. Kapasitas 15L, cukup dan pas... https://t.co/w7dE6sNthz"	ya	fashion
kupontripcom	Kupon Trip	Kode Promo Hotel Traveloka Diskon RpÂ 250.000 https://t.co/mquNmf7SkL https://t.co/2vnv6FInAI	ya	travel
SnaptwitID	Andre Moreno	@shitlicious matahari lagi diskon soalnya ðŸ˜Š	tidak	
katalogpromosi	katalogpromosi	"HARI INI! https://t.co/6TZCaLD6ic MONDAY MOM'S DAY, Diskon hingga 70% untuk Kebutuhan Ibu dan si Kecilâ€¦ https://t.co/lAUT1spQy7"	ya	lain-lain
_putiput_	Dien Anugrah Putri	Aku berlindung kepada Allah dari promo skincare Korea dan diskon makeup yang terkutuk. Aamiin.	tidak	
kalaweit991FM	Kalaweit Radio	Gunakan Honda Club Card untuk pengguna motor Honda dapatkan diskon di merchant bertanda Kartu Honda dan daftar langsung ke HONDA Trio Motor	ya	otomotif
intanamida	Intanamida	SALE AKHIR TAHUN START TODAY ! DISKON GILA GILAAN . 15% - 50% . 10%â€¦ https://t.co/NHYsEibQIj	ya	lain-lain
smartfm_plb	Smartfm Palembang	"via 00000 ( ) - Diskon 50 Persen Paket Servis, di Hari Guru Nasional https://t.co/vxNANShRsf"	ya	lain-lain
katalogpromosi	katalogpromosi	https://t.co/K6TOBDeHuv Promo LAUNCHING MDS STORE! Dapatkan Diskon hingga Rp. 200.000 https://t.co/kySbGiuCb2	ya	lain-lain
iibnazili	Iib Nazili	@iibnazili BELI 3 DAPAT DISKON BERLAKUâ€¦ https://t.co/se1cpZcok6	ya	lain-lain
AnissaSusanto	Anissa Susanto	"dapatkan HARGA BIG DISKON!! HNYA UNTUK HARI INI SAJA!! Smpai jam 00.00 yah :), let's order :)"	ya	lain-lain
bo_plumpgirl	AVAIL INCLUDE JAKSEL	"Diskon untuk yang DP hari ini ya.. Eksenya besok atau lusa atau minggu depan, kalo DPnya hari uni, diskonnya tetap berlaku. Yuk ke DM ðŸ˜˜ðŸ˜˜ðŸ˜˜"	tidak	
restongalam	Resto Ngalam	"Resto Ngalam Lotte Mart Bintaro, diskon 10% utk semua makanan hari Senin - Rabu jam 12.00 - 14.00 https://t.co/Td4Ohmf5vy"	ya	lain-lain
richard19stefan	Stefan	"@Uber_IDN halo uber, sy mau tanya.. knp kode promo diskon 15rb sy tdk bisa di aktifkan ? Mohon respondnya segera. Thx !"	tidak	
taniamonicaa	tania monica	RT @legreenhotel: Booking hari ini di seluruh #legreenhotel Jakarta diskon 30% tanpa syarat | Grab it fast..https://t.co/jYg2OLvlOP https:â€¦	ya	wisata
GramediaCirebon	Gramedia Grage Mall	Hai grameds..ðŸ™Œ Libur T'lah tibaa !! yuk ke Gramedia Grage Mall Cirebon. ðŸƒðŸƒðŸƒðŸƒ Promo Diskonâ€¦ https://t.co/mbxokkwOws	ya	buku
